schema_version,simulator_version,scenario,seed,time_ns,component,event,flow_id,sequence,bytes,value
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17733508500,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17733508500,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17786197908,carousel_sender,carousel_liveness_last_ack_progress,3,1,482,2785541257
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17786197908,carousel_sender,carousel_liveness_last_ack_seen,3,1,482,17786197908
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17786197908,wr_s0_source,block_ack_received,105005,2,36,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17786197908,wr_s0_source,carousel_ack_join_noop,105005,2,482,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17959700000,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17980793646,carousel_sender,carousel_liveness_last_ack_progress,2,1,482,2080017209
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17980793646,carousel_sender,carousel_liveness_last_ack_seen,2,1,482,17980793646
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17980793646,wr_s0_source,block_ack_received,105003,1,36,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17980793646,wr_s0_source,carousel_ack_join_noop,105003,1,482,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17983600001,wr_s0_source,ack_probe_submitted,105000,0,32,28
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17987294099,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17987294099,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,17987294099
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17987294099,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,17987294099,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18017403662,wr_s0_receiver1,ack_probe_runtime_dispatch,0,0,32,0
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18017403662,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18046323586,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18046323586,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,18046323586
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18046323586,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18046323586,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18083447263,carousel_sender,carousel_liveness_last_ack_progress,3,1,482,2785541257
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18083447263,carousel_sender,carousel_liveness_last_ack_seen,3,1,482,18083447263
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18083447263,wr_s0_source,block_ack_received,105005,2,36,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18083447263,wr_s0_source,carousel_ack_join_noop,105005,2,482,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18259700000,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18280129552,carousel_sender,carousel_liveness_last_ack_progress,2,1,482,2080017209
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18280129552,carousel_sender,carousel_liveness_last_ack_seen,2,1,482,18280129552
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18280129552,wr_s0_source,block_ack_received,105003,1,36,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18280129552,wr_s0_source,carousel_ack_join_noop,105003,1,482,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18288335528,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18288335528,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,18288335528
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18288335528,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18288335528,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18385662292,carousel_sender,carousel_liveness_last_ack_progress,3,1,482,2785541257
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18385662292,carousel_sender,carousel_liveness_last_ack_seen,3,1,482,18385662292
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18385662292,wr_s0_source,block_ack_received,105005,2,36,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18385662292,wr_s0_source,carousel_ack_join_noop,105005,2,482,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18538400001,wr_s0_source,ack_probe_submitted,105000,0,32,28
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18559700000,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18570077719,wr_s0_receiver1,ack_probe_runtime_dispatch,0,0,32,0
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18570077719,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18581811954,carousel_sender,carousel_liveness_last_ack_progress,2,1,482,2080017209
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18581811954,carousel_sender,carousel_liveness_last_ack_seen,2,1,482,18581811954
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18581811954,wr_s0_source,block_ack_received,105003,1,36,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18581811954,wr_s0_source,carousel_ack_join_noop,105003,1,482,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18590194577,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18590194577,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,18590194577
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18590194577,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18590194577,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18598903239,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18598903239,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,18598903239
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18598903239,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18598903239,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18687652070,carousel_sender,carousel_liveness_last_ack_progress,3,1,482,2785541257
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18687652070,carousel_sender,carousel_liveness_last_ack_seen,3,1,482,18687652070
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18687652070,wr_s0_source,block_ack_received,105005,2,36,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18687652070,wr_s0_source,carousel_ack_join_noop,105005,2,482,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18849000001,wr_s0_source,ack_probe_submitted,105000,0,32,28
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18859700000,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18879182457,carousel_sender,carousel_liveness_last_ack_progress,2,1,482,2080017209
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18879182457,carousel_sender,carousel_liveness_last_ack_seen,2,1,482,18879182457
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18879182457,wr_s0_source,block_ack_received,105003,1,36,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18879182457,wr_s0_source,carousel_ack_join_noop,105003,1,482,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18880013588,wr_s0_receiver1,ack_probe_runtime_dispatch,0,0,32,0
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18880013588,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18887538371,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18887538371,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,18887538371
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18887538371,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18887538371,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18907550553,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18907550553,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,18907550553
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18907550553,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18907550553,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18986490532,carousel_sender,carousel_liveness_last_ack_progress,3,1,482,2785541257
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18986490532,carousel_sender,carousel_liveness_last_ack_seen,3,1,482,18986490532
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18986490532,wr_s0_source,block_ack_received,105005,2,36,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,18986490532,wr_s0_source,carousel_ack_join_noop,105005,2,482,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,19157600001,wr_s0_source,ack_probe_submitted,105000,0,32,28
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,19159700000,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,19187958742,wr_s0_receiver1,ack_probe_runtime_dispatch,0,0,32,0
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,19187958742,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,19188415045,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,19188415045,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,19188415045
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,19188415045,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,19188415045,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,19216570072,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,19216570072,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,19216570072
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,19216570072,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,19216570072,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,19286478370,carousel_sender,carousel_liveness_last_ack_progress,3,1,482,2785541257
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,19286478370,carousel_sender,carousel_liveness_last_ack_seen,3,1,482,19286478370
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,19286478370,wr_s0_source,block_ack_received,105005,2,36,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,19286478370,wr_s0_source,carousel_ack_join_noop,105005,2,482,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,19459700000,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,19466600001,wr_s0_source,ack_probe_submitted,105000,0,32,28
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,19487960021,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,19487960021,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,19487960021
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,19487960021,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,19487960021,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,19501460660,wr_s0_receiver1,ack_probe_runtime_dispatch,0,0,32,0
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,19501460660,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,19529143672,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,19529143672,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,19529143672
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,19529143672,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,19529143672,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,19586135837,carousel_sender,carousel_liveness_last_ack_progress,3,1,482,2785541257
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,19586135837,carousel_sender,carousel_liveness_last_ack_seen,3,1,482,19586135837
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,19586135837,wr_s0_source,block_ack_received,105005,2,36,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,19586135837,wr_s0_source,carousel_ack_join_noop,105005,2,482,482
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,19759700000,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,19779200001,wr_s0_source,ack_probe_submitted,105000,0,32,28
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,19788625714,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,19788625714,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,19788625714
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,19788625714,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,19788625714,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,19810096105,wr_s0_receiver1,ack_probe_runtime_dispatch,0,0,32,0
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,19810096105,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,19838660103,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,19838660103,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,19838660103
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,19838660103,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,19838660103,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,20059700000,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,20088700001,wr_s0_source,ack_probe_submitted,105000,0,32,28
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,20089344241,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,20089344241,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,20089344241
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,20089344241,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,20089344241,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,20119715151,wr_s0_receiver1,ack_probe_runtime_dispatch,0,0,32,0
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,20119715151,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,20148524401,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,20148524401,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,20148524401
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,20148524401,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,20148524401,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,20359700000,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,20387651604,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,20387651604,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,20387651604
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,20387651604,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,20387651604,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,20637700001,wr_s0_source,ack_probe_submitted,105000,0,32,28
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,20659700000,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,20668836301,wr_s0_receiver1,ack_probe_runtime_dispatch,0,0,32,0
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,20668836301,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,20687550642,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,20687550642,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,20687550642
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,20687550642,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,20687550642,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,20696686943,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,20696686943,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,20696686943
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,20696686943,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,20696686943,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,20946700001,wr_s0_source,ack_probe_submitted,105000,0,32,28
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,20959700000,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,20986467227,wr_s0_receiver1,ack_probe_runtime_dispatch,0,0,32,0
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,20986467227,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,20987535166,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,20987535166,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,20987535166
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,20987535166,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,20987535166,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,21017910179,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,21017910179,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,21017910179
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,21017910179,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,21017910179,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,21259700000,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,21268000001,wr_s0_source,ack_probe_submitted,105000,0,32,28
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,21288594354,carousel_sender,carousel_liveness_last_ack_progress,1,0,409,8970563230
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,21288594354,carousel_sender,carousel_liveness_last_ack_seen,1,0,409,21288594354
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,21288594354,wr_s0_source,block_ack_received,105001,0,36,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,21288594354,wr_s0_source,carousel_ack_join_noop,105001,0,409,409
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,21299730391,wr_s0_receiver1,ack_probe_runtime_dispatch,0,0,32,0
1,0.1.0,wr-digitalocean-like-west-origin-carousel-u70-j1-k8192-c2-s15,15,21299730391,wr_s0_receiver1,block_ack_submitted,105001,0,36,409
