research_scope,source_dof,seeds,trees,rate_profile,loss,receivers,feedback_rtt_ticks,protocol,tree_index,emissions_sum,available_opportunities_sum,utilization
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-0.5pct,8,64,pooled_rounds,0,2110313,2182574,0.966891844
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-0.5pct,8,64,pooled_rounds,1,2109970,2182574,0.966734690
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-0.5pct,8,64,pooled_carousel,0,2142530,2142530,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-0.5pct,8,64,pooled_carousel,1,2142530,2142530,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-0.5pct,8,512,equal_split_striping,0,2111235,2702822,0.781122471
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-0.5pct,8,512,equal_split_striping,1,2111120,2702822,0.781079923
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-0.5pct,8,512,rate_proportional_striping,0,2111235,2702822,0.781122471
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-0.5pct,8,512,rate_proportional_striping,1,2111120,2702822,0.781079923
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-0.5pct,8,512,per_stripe_fec,0,2112059,2112059,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-0.5pct,8,512,per_stripe_fec,1,2111817,2111817,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-0.5pct,8,512,pooled_rounds,0,2110304,2692844,0.783671093
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-0.5pct,8,512,pooled_rounds,1,2109964,2692844,0.783544832
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-0.5pct,8,512,pooled_carousel,0,2371906,2371906,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-0.5pct,8,512,pooled_carousel,1,2371906,2371906,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,1,8,equal_split_striping,0,2139690,2153574,0.993553043
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,1,8,equal_split_striping,1,2139691,2153574,0.993553507
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,1,8,rate_proportional_striping,0,2139690,2153574,0.993553043
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,1,8,rate_proportional_striping,1,2139691,2153574,0.993553507
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,1,8,per_stripe_fec,0,2142458,2142458,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,1,8,per_stripe_fec,1,2142216,2142216,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,1,8,pooled_rounds,0,2139965,2150829,0.994948924
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,1,8,pooled_rounds,1,2139424,2150829,0.994697393
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,1,8,pooled_carousel,0,2143408,2143408,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,1,8,pooled_carousel,1,2143408,2143408,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,1,64,equal_split_striping,0,2139681,2240438,0.955027990
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,1,64,equal_split_striping,1,2139682,2240438,0.955028436
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,1,64,rate_proportional_striping,0,2139681,2240438,0.955027990
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,1,64,rate_proportional_striping,1,2139682,2240438,0.955028436
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,1,64,per_stripe_fec,0,2142458,2142458,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,1,64,per_stripe_fec,1,2142216,2142216,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,1,64,pooled_rounds,0,2139951,2237349,0.956467230
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,1,64,pooled_rounds,1,2139411,2237349,0.956225873
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,1,64,pooled_carousel,0,2172080,2172080,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,1,64,pooled_carousel,1,2172080,2172080,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,1,512,equal_split_striping,0,2139684,2939882,0.727812885
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,1,512,equal_split_striping,1,2139684,2939882,0.727812885
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,1,512,rate_proportional_striping,0,2139684,2939882,0.727812885
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,1,512,rate_proportional_striping,1,2139684,2939882,0.727812885
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,1,512,per_stripe_fec,0,2142458,2142458,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,1,512,per_stripe_fec,1,2142216,2142216,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,1,512,pooled_rounds,0,2139953,2932514,0.729733260
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,1,512,pooled_rounds,1,2139426,2932514,0.729553550
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,1,512,pooled_carousel,0,2401456,2401456,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,1,512,pooled_carousel,1,2401456,2401456,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,3,8,equal_split_striping,0,2143967,2157244,0.993845388
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,3,8,equal_split_striping,1,2143673,2157244,0.993709103
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,3,8,rate_proportional_striping,0,2143967,2157244,0.993845388
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,3,8,rate_proportional_striping,1,2143673,2157244,0.993709103
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,3,8,per_stripe_fec,0,2145949,2145949,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,3,8,per_stripe_fec,1,2145690,2145690,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,3,8,pooled_rounds,0,2142850,2153770,0.994929821
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,3,8,pooled_rounds,1,2142287,2153770,0.994668419
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,3,8,pooled_carousel,0,2146296,2146296,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,3,8,pooled_carousel,1,2146296,2146296,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,3,64,equal_split_striping,0,2143936,2245501,0.954769559
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,3,64,equal_split_striping,1,2143622,2245501,0.954629724
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,3,64,rate_proportional_striping,0,2143936,2245501,0.954769559
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,3,64,rate_proportional_striping,1,2143622,2245501,0.954629724
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,3,64,per_stripe_fec,0,2145949,2145949,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,3,64,per_stripe_fec,1,2145690,2145690,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,3,64,pooled_rounds,0,2142800,2240828,0.956253671
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,3,64,pooled_rounds,1,2142254,2240828,0.956010011
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,3,64,pooled_carousel,0,2174968,2174968,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,3,64,pooled_carousel,1,2174968,2174968,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,3,512,equal_split_striping,0,2143906,2955144,0.725482751
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,3,512,equal_split_striping,1,2143677,2955144,0.725405259
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,3,512,rate_proportional_striping,0,2143906,2955144,0.725482751
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,3,512,rate_proportional_striping,1,2143677,2955144,0.725405259
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,3,512,per_stripe_fec,0,2145949,2145949,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,3,512,per_stripe_fec,1,2145690,2145690,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,3,512,pooled_rounds,0,2142815,2940486,0.728728176
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,3,512,pooled_rounds,1,2142269,2940486,0.728542493
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,3,512,pooled_carousel,0,2404344,2404344,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,3,512,pooled_carousel,1,2404344,2404344,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,8,8,equal_split_striping,0,2146996,2159924,0.994014604
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,8,8,equal_split_striping,1,2146616,2159924,0.993838672
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,8,8,rate_proportional_striping,0,2146996,2159924,0.994014604
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,8,8,rate_proportional_striping,1,2146616,2159924,0.993838672
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,8,8,per_stripe_fec,0,2148566,2148566,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,8,8,per_stripe_fec,1,2148298,2148298,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,8,8,pooled_rounds,0,2144983,2155987,0.994896073
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,8,8,pooled_rounds,1,2144428,2155987,0.994638650
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,8,8,pooled_carousel,0,2148424,2148424,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,8,8,pooled_carousel,1,2148424,2148424,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,8,64,equal_split_striping,0,2146937,2247940,0.955068641
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,8,64,equal_split_striping,1,2146612,2247940,0.954924064
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,8,64,rate_proportional_striping,0,2146937,2247940,0.955068641
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,8,64,rate_proportional_striping,1,2146612,2247940,0.954924064
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,8,64,per_stripe_fec,0,2148566,2148566,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,8,64,per_stripe_fec,1,2148298,2148298,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,8,64,pooled_rounds,0,2144933,2242961,0.956295272
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,8,64,pooled_rounds,1,2144407,2242961,0.956060761
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,8,64,pooled_carousel,0,2177096,2177096,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,8,64,pooled_carousel,1,2177096,2177096,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,8,512,equal_split_striping,0,2146964,2950659,0.727621863
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,8,512,equal_split_striping,1,2146644,2950659,0.727513413
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,8,512,rate_proportional_striping,0,2146964,2950659,0.727621863
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,8,512,rate_proportional_striping,1,2146644,2950659,0.727513413
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,8,512,per_stripe_fec,0,2148566,2148566,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,8,512,per_stripe_fec,1,2148298,2148298,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,8,512,pooled_rounds,0,2144998,2950334,0.727035651
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,8,512,pooled_rounds,1,2144440,2950334,0.726846520
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,8,512,pooled_carousel,0,2406472,2406472,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,bec-2.0pct,8,512,pooled_carousel,1,2406472,2406472,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,1,8,equal_split_striping,0,2120632,2136496,0.992574758
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,1,8,equal_split_striping,1,2119881,2136496,0.992223248
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,1,8,rate_proportional_striping,0,2120632,2136496,0.992574758
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,1,8,rate_proportional_striping,1,2119881,2136496,0.992223248
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,1,8,per_stripe_fec,0,2128494,2128494,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,1,8,per_stripe_fec,1,2128227,2128227,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,1,8,pooled_rounds,0,2120407,2128387,0.996250682
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,1,8,pooled_rounds,1,2120074,2128387,0.996094225
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,1,8,pooled_carousel,0,2124007,2124007,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,1,8,pooled_carousel,1,2124007,2124007,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,1,64,equal_split_striping,0,2120518,2198552,0.964506639
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,1,64,equal_split_striping,1,2119835,2198552,0.964195980
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,1,64,rate_proportional_striping,0,2120518,2198552,0.964506639
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,1,64,rate_proportional_striping,1,2119835,2198552,0.964195980
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,1,64,per_stripe_fec,0,2128494,2128494,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,1,64,per_stripe_fec,1,2128227,2128227,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,1,64,pooled_rounds,0,2120318,2190374,0.968016421
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,1,64,pooled_rounds,1,2119992,2190374,0.967867588
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,1,64,pooled_carousel,0,2152679,2152679,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,1,64,pooled_carousel,1,2152679,2152679,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,1,512,equal_split_striping,0,2120533,2701229,0.785025261
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,1,512,equal_split_striping,1,2119800,2701229,0.784753903
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,1,512,rate_proportional_striping,0,2120533,2701229,0.785025261
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,1,512,rate_proportional_striping,1,2119800,2701229,0.784753903
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,1,512,per_stripe_fec,0,2128494,2128494,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,1,512,per_stripe_fec,1,2128227,2128227,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,1,512,pooled_rounds,0,2120302,2690067,0.788196725
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,1,512,pooled_rounds,1,2119977,2690067,0.788075910
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,1,512,pooled_carousel,0,2382055,2382055,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,1,512,pooled_carousel,1,2382055,2382055,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,3,8,equal_split_striping,0,2133111,2149566,0.992344966
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,3,8,equal_split_striping,1,2132409,2149566,0.992018389
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,3,8,rate_proportional_striping,0,2133111,2149566,0.992344966
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,3,8,rate_proportional_striping,1,2132409,2149566,0.992018389
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,3,8,per_stripe_fec,0,2141152,2141152,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,3,8,per_stripe_fec,1,2140896,2140896,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,3,8,pooled_rounds,0,2129429,2137619,0.996168634
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,3,8,pooled_rounds,1,2129060,2137619,0.995996012
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,3,8,pooled_carousel,0,2133005,2133005,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,3,8,pooled_carousel,1,2133005,2133005,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,3,64,equal_split_striping,0,2133137,2215120,0.962989364
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,3,64,equal_split_striping,1,2132348,2215120,0.962633176
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,3,64,rate_proportional_striping,0,2133137,2215120,0.962989364
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,3,64,rate_proportional_striping,1,2132348,2215120,0.962633176
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,3,64,per_stripe_fec,0,2141152,2141152,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,static-1to1,ge-short-1.089pct,3,64,per_stripe_fec,1,2140896,2140896,1.000000000
