research_scope,source_dof,seeds,trees,rate_profile,loss,loss_num,loss_den,receivers,feedback_rtt_ticks,striping_minus_pooling_ticks_sum,mean_striping_minus_pooling_ticks,p95_striping_minus_pooling_ticks,per_stripe_ownership_waste_sum,mean_per_stripe_ownership_waste,p95_per_stripe_ownership_waste,pearson_gap_vs_ownership_waste,per_stripe_minus_carousel_emissions_sum,mean_per_stripe_minus_carousel_emissions,pearson_gap_vs_emission_gap,rounds_minus_carousel_ticks_sum,mean_rounds_minus_carousel_ticks,p95_rounds_minus_carousel_ticks,rounds_minus_carousel_emissions_sum,mean_rounds_minus_carousel_emissions,carousel_tail_deliveries_sum,mean_carousel_tail_deliveries,carousel_tail_emissions_sum,mean_carousel_tail_emissions,mean_carousel_tail_emission_fraction
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,periodic-fast-slow-alternation,ge-short-1.089pct,11,1010,3,512,64778,126.519531,312,315990,617.167969,1460,0.984761043,-270466,-528.253906,0.999943364,333304,650.984375,1028,-359701,-702.541016,1119245,2186.025391,359678,702.496094,0.077895038
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,periodic-fast-slow-alternation,ge-short-1.089pct,11,1010,8,8,87255,170.419922,393,1202535,2348.701172,4790,0.985333335,115313,225.220703,0.999960684,4906,9.582031,16,-4948,-9.664062,289613,565.650391,4864,9.500000,0.001137314
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,periodic-fast-slow-alternation,ge-short-1.089pct,11,1010,8,64,87255,170.419922,393,1202535,2348.701172,4790,0.985333335,75889,148.220703,0.999960684,42937,83.861328,132,-44437,-86.791016,601861,1175.509766,44288,86.500000,0.010260956
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,periodic-fast-slow-alternation,ge-short-1.089pct,11,1010,8,512,87255,170.419922,393,1202535,2348.701172,4790,0.985333335,-239503,-467.779297,0.999960684,354410,692.207031,1037,-359455,-702.060547,3097945,6050.673828,359680,702.500000,0.077658516
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,periodic-fast-slow-alternation,ge-long-1.089pct,11,1010,1,8,128231,250.451172,838,174905,341.611328,1149,0.998666320,171718,335.386719,0.999995417,4112,8.031250,15,-4991,-9.748047,4902,9.574219,4920,9.609375,0.001158475
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,periodic-fast-slow-alternation,ge-long-1.089pct,11,1010,1,64,128231,250.451172,838,174905,341.611328,1149,0.998666320,132294,258.386719,0.999995417,35929,70.173828,127,-44658,-87.222656,44158,86.246094,44344,86.609375,0.010345307
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,periodic-fast-slow-alternation,ge-long-1.089pct,11,1010,1,512,128231,250.451172,838,174905,341.611328,1149,0.998666320,-183098,-357.613281,0.999995417,286055,558.701172,1023,-360041,-703.205078,357159,697.576172,359736,702.609375,0.078173229
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,periodic-fast-slow-alternation,ge-long-1.089pct,11,1010,3,8,203585,397.626953,889,981403,1916.802734,4187,0.986026254,275233,537.564453,0.999995624,4789,9.353516,16,-4981,-9.728516,165997,324.212891,4864,9.500000,0.001132374
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,periodic-fast-slow-alternation,ge-long-1.089pct,11,1010,3,64,203585,397.626953,889,981403,1916.802734,4187,0.986026254,235809,460.564453,0.999995624,41458,80.972656,128,-44761,-87.423828,283528,553.765625,44288,86.500000,0.010216788
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,periodic-fast-slow-alternation,ge-long-1.089pct,11,1010,3,512,203585,397.626953,889,981403,1916.802734,4187,0.986026254,-79583,-155.435547,0.999995624,322239,629.373047,1028,-360171,-703.458984,1219930,2382.675781,359680,702.500000,0.077346911
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,periodic-fast-slow-alternation,ge-long-1.089pct,11,1010,8,8,328566,641.730469,1346,4493169,8775.720703,18226,0.974388512,447046,873.136719,0.999995690,5402,10.550781,17,-4986,-9.738281,957201,1869.533203,4844,9.460938,0.001110736
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,periodic-fast-slow-alternation,ge-long-1.089pct,11,1010,8,64,328566,641.730469,1346,4493169,8775.720703,18226,0.974388512,407622,796.136719,0.999995690,45287,88.451172,142,-45129,-88.142578,1269642,2479.769531,44268,86.460938,0.010059773
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,periodic-fast-slow-alternation,ge-long-1.089pct,11,1010,8,512,328566,641.730469,1346,4493169,8775.720703,18226,0.974388512,92230,180.136719,0.999995690,347118,677.964844,1037,-361815,-706.669922,3766130,7355.722656,359660,702.460938,0.076265578
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,none,0,1,1,8,866016,1691.437500,3532,1920571,3751.115234,7503,0.920376360,1911979,3734.333984,0.920844615,0,0.000000,0,-8592,-16.781250,8592,16.781250,8592,16.781250,0.002044305
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,none,0,1,1,64,866016,1691.437500,3532,1920571,3751.115234,7503,0.920376360,1844378,3602.300781,0.924266600,0,0.000000,0,-76193,-148.814453,76193,148.814453,76193,148.814453,0.017841717
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,none,0,1,1,512,866016,1691.437500,3532,1920571,3751.115234,7503,0.920376360,1308896,2556.437500,0.948294471,0,0.000000,0,-611675,-1194.677734,611675,1194.677734,611675,1194.677734,0.127273756
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,none,0,1,3,8,866016,1691.437500,3532,5761713,11253.345703,22509,0.920376360,1911979,3734.333984,0.920844615,0,0.000000,0,-8592,-16.781250,25776,50.343750,8592,16.781250,0.002044305
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,none,0,1,3,64,866016,1691.437500,3532,5761713,11253.345703,22509,0.920376360,1844378,3602.300781,0.924266600,0,0.000000,0,-76193,-148.814453,228579,446.443359,76193,148.814453,0.017841717
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,none,0,1,3,512,866016,1691.437500,3532,5761713,11253.345703,22509,0.920376360,1308896,2556.437500,0.948294471,0,0.000000,0,-611675,-1194.677734,1835025,3584.033203,611675,1194.677734,0.127273756
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,none,0,1,8,8,866016,1691.437500,3532,15364568,30008.921875,60024,0.920376360,1911979,3734.333984,0.920844615,0,0.000000,0,-8592,-16.781250,68736,134.250000,8592,16.781250,0.002044305
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,none,0,1,8,64,866016,1691.437500,3532,15364568,30008.921875,60024,0.920376360,1844378,3602.300781,0.924266600,0,0.000000,0,-76193,-148.814453,609544,1190.515625,76193,148.814453,0.017841717
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,none,0,1,8,512,866016,1691.437500,3532,15364568,30008.921875,60024,0.920376360,1308896,2556.437500,0.948294471,0,0.000000,0,-611675,-1194.677734,4893400,9557.421875,611675,1194.677734,0.127273756
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-0.5pct,5,1000,1,8,880653,1720.025391,3670,1958294,3824.792969,7674,0.927069730,1959255,3826.669922,0.927552459,4307,8.412109,15,-8727,-17.044922,8678,16.949219,8716,17.023438,0.002063447
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-0.5pct,5,1000,1,64,880653,1720.025391,3670,1958294,3824.792969,7674,0.927069730,1891162,3693.675781,0.930486704,38425,75.048828,128,-76808,-150.015625,76437,149.291016,76809,150.017578,0.017895469
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-0.5pct,5,1000,1,512,880653,1720.025391,3670,1958294,3824.792969,7674,0.927069730,1350067,2636.849609,0.951090585,311454,608.308594,1025,-617910,-1206.855469,614760,1200.703125,617904,1206.843750,0.127846078
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-0.5pct,5,1000,3,8,882405,1723.447266,3668,5895935,11515.498047,23090,0.927025547,1963577,3835.111328,0.927436822,4419,8.630859,15,-8751,-17.091797,34484,67.351562,8743,17.076172,0.002068443
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-0.5pct,5,1000,3,64,882405,1723.447266,3668,5895935,11515.498047,23090,0.927025547,1895490,3702.128906,0.930362858,39579,77.302734,128,-76835,-150.068359,237721,464.298828,76830,150.058594,0.017888505
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-0.5pct,5,1000,3,512,882405,1723.447266,3668,5895935,11515.498047,23090,0.927025547,1354403,2645.318359,0.951012289,314512,614.281250,1027,-617936,-1206.906250,1852801,3618.751953,617917,1206.869141,0.127773766
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-0.5pct,5,1000,8,8,883528,1725.640625,3668,15758655,30778.623047,61682,0.927032008,1966168,3840.171875,0.927471154,4670,9.121094,16,-8716,-17.023438,107690,210.332031,8721,17.033203,0.002062245
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-0.5pct,5,1000,8,64,883528,1725.640625,3668,15758655,30778.623047,61682,0.927032008,1898077,3707.181641,0.930381807,39719,77.576172,128,-76838,-150.074219,649730,1269.003906,76812,150.023438,0.017875819
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-0.5pct,5,1000,8,512,883528,1725.640625,3668,15758655,30778.623047,61682,0.927032008,1356987,2650.365234,0.951039376,321201,627.345703,1027,-617932,-1206.898438,4956828,9681.304688,617902,1206.839844,0.127716684
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,2,100,1,8,927804,1812.117188,3614,2018608,3942.593750,7708,0.933939903,2050951,4005.763672,0.934258267,7315,14.287109,17,-8800,-17.187500,8596,16.789062,8795,17.177734,0.002050858
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,2,100,1,64,927804,1812.117188,3614,2018608,3942.593750,7708,0.933939903,1982416,3871.906250,0.936910752,65681,128.283203,188,-77371,-151.115234,75824,148.093750,77330,151.035156,0.017748520
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,2,100,1,512,927804,1812.117188,3614,2018608,3942.593750,7708,0.933939903,1440377,2813.236328,0.955421832,530295,1035.732422,1524,-619354,-1209.675781,606953,1185.455078,619369,1209.705078,0.126427071
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,2,100,3,8,931677,1819.681641,3658,6097073,11908.345703,23202,0.933803397,2059422,4022.308594,0.934239742,7401,14.455078,21,-8744,-17.078125,42221,82.462891,8731,17.052734,0.002033218
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,2,100,3,64,931677,1819.681641,3658,6097073,11908.345703,23202,0.933803397,1990926,3888.527344,0.936866947,66334,129.558594,188,-77197,-150.775391,243703,475.982422,77227,150.833984,0.017701762
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,2,100,3,512,931677,1819.681641,3658,6097073,11908.345703,23202,0.933803397,1449092,2830.257812,0.955280057,532593,1040.220703,1510,-619037,-1209.056641,1836384,3586.687500,619061,1209.103516,0.126222880
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,2,100,8,8,934303,1824.810547,3658,16339511,31913.107422,61952,0.933909435,2065876,4034.914062,0.934113363,7499,14.646484,22,-8780,-17.148438,143280,279.843750,8752,17.093750,0.002036254
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,2,100,8,64,934303,1824.810547,3658,16339511,31913.107422,61952,0.933909435,1997383,3901.138672,0.936735520,67098,131.050781,190,-77320,-151.015625,680329,1328.767578,77245,150.869141,0.017690042
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,2,100,8,512,934303,1824.810547,3658,16339511,31913.107422,61952,0.933909435,1455532,2842.835938,0.955160153,539226,1053.175781,1530,-619116,-1209.210938,4927958,9624.917969,619096,1209.171875,0.126129077
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,ge-short-1.089pct,11,1010,1,8,865857,1691.126953,3291,1895906,3702.941406,7003,0.918237045,1907671,3725.919922,0.918753522,4374,8.542969,16,-8787,-17.162109,8725,17.041016,8798,17.183594,0.002070475
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,ge-short-1.089pct,11,1010,1,64,865857,1691.126953,3291,1895906,3702.941406,7003,0.918237045,1838851,3591.505859,0.922075324,39325,76.806641,132,-77490,-151.347656,76806,150.011719,77618,151.597656,0.017975089
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,ge-short-1.089pct,11,1010,1,512,865857,1691.126953,3291,1895906,3702.941406,7003,0.918237045,1296184,2531.609375,0.946301458,314966,615.167969,1032,-620223,-1211.373047,613830,1198.886719,620285,1211.494141,0.127610860
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,ge-short-1.089pct,11,1010,3,8,878464,1715.750000,3345,5820133,11367.447266,21412,0.918693536,1935663,3780.591797,0.919055274,4675,9.130859,16,-8915,-17.412109,75652,147.757812,8835,17.255859,0.002070829
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,ge-short-1.089pct,11,1010,3,64,878464,1715.750000,3345,5820133,11367.447266,21412,0.918693536,1866883,3646.255859,0.922348940,41153,80.376953,132,-77685,-151.728516,279468,545.835938,77615,151.591797,0.017903495
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,ge-short-1.089pct,11,1010,3,512,878464,1715.750000,3345,5820133,11367.447266,21412,0.918693536,1323795,2585.537109,0.946442824,340530,665.097656,1039,-620634,-1212.175781,1891685,3694.697266,620703,1212.310547,0.127238214
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,ge-short-1.089pct,11,1010,8,8,893080,1744.296875,3383,15883419,31022.302734,57574,0.917951112,1966997,3841.791016,0.918198177,4798,9.371094,16,-8919,-17.419922,317556,620.226562,8852,17.289062,0.002067858
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,ge-short-1.089pct,11,1010,8,64,893080,1744.296875,3383,15883419,31022.302734,57574,0.917951112,1898357,3707.728516,0.921500123,41891,81.818359,133,-77563,-151.490234,860709,1681.072266,77492,151.351562,0.017816714
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,ge-short-1.089pct,11,1010,8,512,893080,1744.296875,3383,15883419,31022.302734,57574,0.917951112,1355340,2647.148438,0.945601906,352111,687.716797,1042,-620312,-1211.546875,5158966,10076.105469,620509,1211.931641,0.126830793
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,ge-long-1.089pct,11,1010,1,8,887117,1732.650391,3598,1971986,3851.535156,7650,0.931492037,1986627,3880.130859,0.932342725,4192,8.187500,15,-8791,-17.169922,8719,17.029297,8776,17.140625,0.002065783
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,ge-long-1.089pct,11,1010,1,64,887117,1732.650391,3598,1971986,3851.535156,7650,0.931492037,1918472,3747.015625,0.935028894,37056,72.375000,128,-76976,-150.343750,76354,149.128906,76931,150.255859,0.017822855
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,ge-long-1.089pct,11,1010,1,512,887117,1732.650391,3598,1971986,3851.535156,7650,0.931492037,1377564,2690.554688,0.953000694,293146,572.550781,1027,-618335,-1207.685547,611653,1194.634766,617839,1206.716797,0.127197194
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,ge-long-1.089pct,11,1010,3,8,915610,1788.300781,3726,6258557,12223.744141,24282,0.933337550,2049758,4003.433594,0.934526923,6352,12.406250,22,-8610,-16.816406,177170,346.035156,8703,16.998047,0.002023569
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,ge-long-1.089pct,11,1010,3,64,915610,1788.300781,3726,6258557,12223.744141,24282,0.933337550,1981563,3870.240234,0.937031618,42914,83.816406,141,-77336,-151.046875,379681,741.564453,76898,150.191406,0.017600772
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,ge-long-1.089pct,11,1010,3,512,915610,1788.300781,3726,6258557,12223.744141,24282,0.933337550,1440489,2813.455078,0.953944355,315941,617.072266,1042,-619687,-1210.326172,1985101,3877.150391,617972,1206.976562,0.125857648
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,ge-long-1.089pct,11,1010,8,8,965132,1885.023438,3874,18028353,35211.626953,69436,0.927956666,2158528,4215.875000,0.931646559,8939,17.458984,28,-8468,-16.539062,947660,1850.898438,8719,17.029297,0.001999975
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,ge-long-1.089pct,11,1010,8,64,965132,1885.023438,3874,18028353,35211.626953,69436,0.927956666,2090368,4082.750000,0.933968459,47380,92.539062,181,-77740,-151.835938,1486690,2903.691406,76879,150.154297,0.017363136
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,ge-long-1.089pct,11,1010,8,512,965132,1885.023438,3874,18028353,35211.626953,69436,0.927956666,1547886,3023.214844,0.950085976,345707,675.208984,1061,-622141,-1215.119141,5779001,11287.111328,619361,1209.689453,0.124615005
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-1to1,none,0,1,1,8,0,0.000000,0,0,0.000000,0,,-28672,-56.000000,,0,0.000000,0,-28672,-56.000000,28672,56.000000,28672,56.000000,0.006789525
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-1to1,none,0,1,1,64,0,0.000000,0,0,0.000000,0,,-258048,-504.000000,,0,0.000000,0,-258048,-504.000000,258048,504.000000,258048,504.000000,0.057957682
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-1to1,none,0,1,1,512,0,0.000000,0,0,0.000000,0,,-2093056,-4088.000000,,0,0.000000,0,-2093056,-4088.000000,2093056,4088.000000,2093056,4088.000000,0.332899023
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-1to1,none,0,1,3,8,0,0.000000,0,0,0.000000,0,,-28672,-56.000000,,0,0.000000,0,-28672,-56.000000,86016,168.000000,28672,56.000000,0.006789525
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-1to1,none,0,1,3,64,0,0.000000,0,0,0.000000,0,,-258048,-504.000000,,0,0.000000,0,-258048,-504.000000,774144,1512.000000,258048,504.000000,0.057957682
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-1to1,none,0,1,3,512,0,0.000000,0,0,0.000000,0,,-2093056,-4088.000000,,0,0.000000,0,-2093056,-4088.000000,6279168,12264.000000,2093056,4088.000000,0.332899023
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-1to1,none,0,1,8,8,0,0.000000,0,0,0.000000,0,,-28672,-56.000000,,0,0.000000,0,-28672,-56.000000,229376,448.000000,28672,56.000000,0.006789525
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-1to1,none,0,1,8,64,0,0.000000,0,0,0.000000,0,,-258048,-504.000000,,0,0.000000,0,-258048,-504.000000,2064384,4032.000000,258048,504.000000,0.057957682
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-1to1,none,0,1,8,512,0,0.000000,0,0,0.000000,0,,-2093056,-4088.000000,,0,0.000000,0,-2093056,-4088.000000,16744448,32704.000000,2093056,4088.000000,0.332899023
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-1to1,bec-0.5pct,5,1000,1,8,1522,2.972656,5,12265,23.955078,43,0.956737193,-18069,-35.291016,0.978544895,4285,8.369141,15,-30428,-59.429688,30251,59.083984,30396,59.367188,0.007158765
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-1to1,bec-0.5pct,5,1000,1,64,1522,2.972656,5,12265,23.955078,43,0.956737193,-247445,-483.291016,0.978544895,38637,75.462891,127,-259790,-507.402344,258470,504.824219,259772,507.367188,0.058044939
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-1to1,bec-0.5pct,5,1000,1,512,1522,2.972656,5,12265,23.955078,43,0.956737193,-2082453,-4067.291016,0.978544895,312301,609.962891,1023,-2094806,-4091.417969,2084278,4070.855469,2094780,4091.367188,0.331958453
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-1to1,bec-0.5pct,5,1000,3,8,1864,3.640625,6,53810,105.097656,162,0.919993966,-15314,-29.910156,0.976159662,4487,8.763672,15,-30495,-59.560547,99524,194.382812,30494,59.558594,0.007177004
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-1to1,bec-0.5pct,5,1000,3,64,1864,3.640625,6,53810,105.097656,162,0.919993966,-244690,-477.910156,0.976159662,38831,75.841797,127,-259890,-507.597656,784139,1531.521484,259870,507.558594,0.058029701
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-1to1,bec-0.5pct,5,1000,3,512,1864,3.640625,6,53810,105.097656,162,0.919993966,-2079698,-4061.910156,0.976159662,322543,629.966797,1023,-2094878,-4091.558594,6261742,12229.964844,2094878,4091.558594,0.331823383
