research_scope,source_dof,seeds,trees,rate_profile,loss,receivers,feedback_rtt_ticks,protocol,receiver_index,completion_ticks_sum,mean_completion_ticks,p95_completion_ticks
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,none,8,512,equal_split_striping,2,3817472,7456.000000,7456
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,none,8,512,equal_split_striping,3,3817472,7456.000000,7456
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,none,8,512,equal_split_striping,4,3817472,7456.000000,7456
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,none,8,512,equal_split_striping,5,3817472,7456.000000,7456
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,none,8,512,equal_split_striping,6,3817472,7456.000000,7456
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,none,8,512,equal_split_striping,7,3817472,7456.000000,7456
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,none,8,512,rate_proportional_striping,0,3817472,7456.000000,7456
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,none,8,512,rate_proportional_striping,1,3817472,7456.000000,7456
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,none,8,512,rate_proportional_striping,2,3817472,7456.000000,7456
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,none,8,512,rate_proportional_striping,3,3817472,7456.000000,7456
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,none,8,512,rate_proportional_striping,4,3817472,7456.000000,7456
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,none,8,512,rate_proportional_striping,5,3817472,7456.000000,7456
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,none,8,512,rate_proportional_striping,6,3817472,7456.000000,7456
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,none,8,512,rate_proportional_striping,7,3817472,7456.000000,7456
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,none,8,512,per_stripe_fec,0,3817472,7456.000000,7456
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,none,8,512,per_stripe_fec,1,3817472,7456.000000,7456
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,none,8,512,per_stripe_fec,2,3817472,7456.000000,7456
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,none,8,512,per_stripe_fec,3,3817472,7456.000000,7456
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,none,8,512,per_stripe_fec,4,3817472,7456.000000,7456
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,none,8,512,per_stripe_fec,5,3817472,7456.000000,7456
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,none,8,512,per_stripe_fec,6,3817472,7456.000000,7456
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,none,8,512,per_stripe_fec,7,3817472,7456.000000,7456
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,none,8,512,pooled_rounds,0,3728384,7282.000000,7282
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,none,8,512,pooled_rounds,1,3728384,7282.000000,7282
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,none,8,512,pooled_rounds,2,3728384,7282.000000,7282
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,none,8,512,pooled_rounds,3,3728384,7282.000000,7282
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,none,8,512,pooled_rounds,4,3728384,7282.000000,7282
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,none,8,512,pooled_rounds,5,3728384,7282.000000,7282
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,none,8,512,pooled_rounds,6,3728384,7282.000000,7282
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,none,8,512,pooled_rounds,7,3728384,7282.000000,7282
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,none,8,512,pooled_carousel,0,3728384,7282.000000,7282
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,none,8,512,pooled_carousel,1,3728384,7282.000000,7282
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,none,8,512,pooled_carousel,2,3728384,7282.000000,7282
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,none,8,512,pooled_carousel,3,3728384,7282.000000,7282
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,none,8,512,pooled_carousel,4,3728384,7282.000000,7282
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,none,8,512,pooled_carousel,5,3728384,7282.000000,7282
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,none,8,512,pooled_carousel,6,3728384,7282.000000,7282
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,none,8,512,pooled_carousel,7,3728384,7282.000000,7282
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,1,8,equal_split_striping,0,3901703,7620.513672,7681
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,1,8,rate_proportional_striping,0,3901703,7620.513672,7681
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,1,8,per_stripe_fec,0,3828071,7476.701172,7485
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,1,8,pooled_rounds,0,3751606,7327.355469,7341
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,1,8,pooled_carousel,0,3747282,7318.910156,7330
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,1,64,equal_split_striping,0,3930103,7675.982422,7749
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,1,64,rate_proportional_striping,0,3930103,7675.982422,7749
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,1,64,per_stripe_fec,0,3828071,7476.701172,7485
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,1,64,pooled_rounds,0,3785081,7392.736328,7450
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,1,64,pooled_carousel,0,3747282,7318.910156,7330
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,1,512,equal_split_striping,0,4207766,8218.292969,8672
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,1,512,rate_proportional_striping,0,4207766,8218.292969,8672
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,1,512,per_stripe_fec,0,3828071,7476.701172,7485
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,1,512,pooled_rounds,0,4061118,7931.871094,8347
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,1,512,pooled_carousel,0,3747282,7318.910156,7330
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,3,8,equal_split_striping,0,3902186,7621.457031,7681
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,3,8,equal_split_striping,1,3903233,7623.501953,7681
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,3,8,equal_split_striping,2,3901387,7619.896484,7680
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,3,8,rate_proportional_striping,0,3902186,7621.457031,7681
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,3,8,rate_proportional_striping,1,3903233,7623.501953,7681
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,3,8,rate_proportional_striping,2,3901387,7619.896484,7680
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,3,8,per_stripe_fec,0,3828071,7476.701172,7485
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,3,8,per_stripe_fec,1,3827940,7476.445312,7485
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,3,8,per_stripe_fec,2,3827964,7476.492188,7484
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,3,8,pooled_rounds,0,3751234,7326.628906,7340
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,3,8,pooled_rounds,1,3751158,7326.480469,7338
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,3,8,pooled_rounds,2,3751068,7326.304688,7339
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,3,8,pooled_carousel,0,3747282,7318.910156,7330
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,3,8,pooled_carousel,1,3747287,7318.919922,7328
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,3,8,pooled_carousel,2,3747107,7318.568359,7328
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,3,64,equal_split_striping,0,3927402,7670.707031,7750
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,3,64,equal_split_striping,1,3928526,7672.902344,7747
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,3,64,equal_split_striping,2,3927560,7671.015625,7752
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,3,64,rate_proportional_striping,0,3927402,7670.707031,7750
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,3,64,rate_proportional_striping,1,3928526,7672.902344,7747
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,3,64,rate_proportional_striping,2,3927560,7671.015625,7752
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,3,64,per_stripe_fec,0,3828071,7476.701172,7485
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,3,64,per_stripe_fec,1,3827940,7476.445312,7485
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,3,64,per_stripe_fec,2,3827964,7476.492188,7484
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,3,64,pooled_rounds,0,3782178,7387.066406,7448
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,3,64,pooled_rounds,1,3782126,7386.964844,7448
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,3,64,pooled_rounds,2,3781816,7386.359375,7448
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,3,64,pooled_carousel,0,3747282,7318.910156,7330
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,3,64,pooled_carousel,1,3747287,7318.919922,7328
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,3,64,pooled_carousel,2,3747107,7318.568359,7328
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,3,512,equal_split_striping,0,4181791,8167.560547,8664
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,3,512,equal_split_striping,1,4180000,8164.062500,8656
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,3,512,equal_split_striping,2,4177108,8158.414062,8640
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,3,512,rate_proportional_striping,0,4181791,8167.560547,8664
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,3,512,rate_proportional_striping,1,4180000,8164.062500,8656
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,3,512,rate_proportional_striping,2,4177108,8158.414062,8640
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,3,512,per_stripe_fec,0,3828071,7476.701172,7485
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,3,512,per_stripe_fec,1,3827940,7476.445312,7485
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,3,512,per_stripe_fec,2,3827964,7476.492188,7484
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,3,512,pooled_rounds,0,4030965,7872.978516,8345
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,3,512,pooled_rounds,1,4028416,7868.000000,8344
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,3,512,pooled_rounds,2,4026157,7863.587891,8343
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,3,512,pooled_carousel,0,3747282,7318.910156,7330
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,3,512,pooled_carousel,1,3747287,7318.919922,7328
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,3,512,pooled_carousel,2,3747107,7318.568359,7328
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,8,8,equal_split_striping,0,3901794,7620.691406,7681
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,8,8,equal_split_striping,1,3903079,7623.201172,7681
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,8,8,equal_split_striping,2,3900884,7618.914062,7680
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,8,8,equal_split_striping,3,3903920,7624.843750,7681
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,8,8,equal_split_striping,4,3901433,7619.986328,7680
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,8,8,equal_split_striping,5,3901434,7619.988281,7680
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,8,8,equal_split_striping,6,3901424,7619.968750,7680
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,8,8,equal_split_striping,7,3902104,7621.296875,7682
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,8,8,rate_proportional_striping,0,3901794,7620.691406,7681
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,8,8,rate_proportional_striping,1,3903079,7623.201172,7681
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,8,8,rate_proportional_striping,2,3900884,7618.914062,7680
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,8,8,rate_proportional_striping,3,3903920,7624.843750,7681
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,8,8,rate_proportional_striping,4,3901433,7619.986328,7680
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,8,8,rate_proportional_striping,5,3901434,7619.988281,7680
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,8,8,rate_proportional_striping,6,3901424,7619.968750,7680
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,8,8,rate_proportional_striping,7,3902104,7621.296875,7682
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,8,8,per_stripe_fec,0,3828071,7476.701172,7485
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,8,8,per_stripe_fec,1,3827940,7476.445312,7485
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,8,8,per_stripe_fec,2,3827964,7476.492188,7484
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,8,8,per_stripe_fec,3,3828049,7476.658203,7484
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,8,8,per_stripe_fec,4,3828079,7476.716797,7485
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,8,8,per_stripe_fec,5,3827793,7476.158203,7484
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,8,8,per_stripe_fec,6,3827868,7476.304688,7484
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,8,8,per_stripe_fec,7,3828256,7477.062500,7485
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,8,8,pooled_rounds,0,3751096,7326.359375,7340
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,8,8,pooled_rounds,1,3751028,7326.226562,7337
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,8,8,pooled_rounds,2,3750920,7326.015625,7338
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,8,8,pooled_rounds,3,3751275,7326.708984,7338
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,8,8,pooled_rounds,4,3751006,7326.183594,7337
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,8,8,pooled_rounds,5,3750728,7325.640625,7336
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,8,8,pooled_rounds,6,3750747,7325.677734,7335
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,8,8,pooled_rounds,7,3751178,7326.519531,7338
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,periodic-fast-slow-alternation,bec-0.5pct,8,8,pooled_carousel,0,3747282,7318.910156,7330
