schema_version,simulator_version,evidence_class,profile,placement,utilization_percent,jitter,source_symbols,seed,arm,execution_variant,barrier_completion_ns,sender_completion_ns,modeled_egress_nano_usd,foreground_egress_wire_bytes,total_emissions,application_drops,link_drops,maximum_mailbox_high_water
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,30,true,8192,11,pooled-FEC carousel on wansim transport,carousel,1709438475,1767315888,1914571,238176299,151548,0,0,45565
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,30,true,8192,11,per-stripe FEC on wansim transport,per-stripe-fec,1732430475,1782246299,1914454,238164555,150524,0,0,45564
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,30,true,8192,11,best-single tree on wansim transport,best-single-tree1,1849037182,1900127740,1471589,147159044,77822,0,0,27018
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,30,true,8192,12,Cloudcast POLICY on wansim transport,Cloudcast POLICY on wansim transport,1865293151,1918848311,155329,25887804,8192,0,0,10872
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,30,true,8192,12,pooled-FEC carousel on wansim transport,carousel,1712123528,1771278454,1906585,237239427,151548,0,0,45202
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,30,true,8192,12,per-stripe FEC on wansim transport,per-stripe-fec,1740411528,1791647021,1906484,237229323,150524,0,0,45201
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,30,true,8192,12,best-single tree on wansim transport,best-single-tree1,1853808229,1907363389,1463184,146318539,77822,0,0,26529
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,30,true,8192,13,Cloudcast POLICY on wansim transport,Cloudcast POLICY on wansim transport,1844762086,1898739487,155329,25887804,8192,0,0,10319
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,30,true,8192,13,pooled-FEC carousel on wansim transport,carousel,1689597919,1750747908,1968878,244450820,151548,0,0,45169
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,30,true,8192,13,per-stripe FEC on wansim transport,per-stripe-fec,1717100277,1770174939,1968783,244442032,149500,0,0,45167
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,30,true,8192,13,best-single tree on wansim transport,best-single-tree1,1834655528,1888634933,1288003,128800409,77822,0,0,24978
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,30,true,8192,14,Cloudcast POLICY on wansim transport,Cloudcast POLICY on wansim transport,1866368998,1916847276,155329,25887804,8192,0,0,10444
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,30,true,8192,14,pooled-FEC carousel on wansim transport,carousel,1714684332,1776834383,1895163,235907215,151548,0,0,42137
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,30,true,8192,14,per-stripe FEC on wansim transport,per-stripe-fec,1742620332,1796754609,1895059,235896799,150524,0,0,42129
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,30,true,8192,14,best-single tree on wansim transport,best-single-tree1,1854882188,1905360466,1463101,146310236,77822,0,0,26830
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,30,true,8192,15,Cloudcast POLICY on wansim transport,Cloudcast POLICY on wansim transport,1872664805,1926122888,155329,25887804,8192,0,0,10185
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,30,true,8192,15,pooled-FEC carousel on wansim transport,carousel,1716216755,1776841145,1885721,234525817,151548,0,0,46647
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,30,true,8192,15,per-stripe FEC on wansim transport,per-stripe-fec,1744646983,1797287984,1885621,234515841,150524,0,0,46644
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,30,true,8192,15,best-single tree on wansim transport,best-single-tree1,1861854005,1915312088,1455869,145587003,77822,0,0,26715
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,0,Cloudcast POLICY on wansim transport,Cloudcast POLICY on wansim transport,1859786027,1911953481,155329,25887804,8192,0,0,10320
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,0,pooled-FEC carousel on wansim transport,carousel,1700516988,1761705022,1602694,186573150,104952,0,578,36265
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,0,per-stripe FEC on wansim transport,per-stripe-fec,1731901682,1785107851,1602578,186561562,103928,0,578,36261
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,0,best-single tree on wansim transport,best-single-tree1,1847447767,1899649241,1281197,128119840,77822,0,0,24530
1,0.1.0,model-level realistic-envelope evidence; not a WAN measurement,digitalocean-like,west-origin,70,true,8192,1,Cloudcast POLICY on wansim transport,Cloudcast POLICY on wansim transport,1866925535,1918957407,155329,25887804,8192,0,0,10656
